BinID,Timestamp,Distance(cm),Fill(%),Status
3,2026-02-23 11:30:00,144.1,11.1,Half Empty
3,2026-02-23 11:45:00,145.4,12.0,Half Empty
3,2026-02-23 12:00:00,141.2,13.0,Half Empty
3,2026-02-23 12:15:00,138.9,15.0,Half Empty
3,2026-02-23 12:30:00,138.4,15.6,Half Empty
3,2026-02-23 12:45:00,136.5,16.6,Half Empty
3,2026-02-23 13:00:00,133.6,17.7,Half Empty
3,2026-02-23 13:15:00,134.0,18.7,Half Empty
3,2026-02-23 13:30:00,130.5,19.2,Half Empty
3,2026-02-23 13:45:00,132.0,20.2,Half Empty
3,2026-02-23 14:00:00,128.0,21.1,Half Empty
3,2026-02-23 14:15:00,127.9,22.1,Half Empty
3,2026-02-23 14:30:00,125.5,23.2,Half Empty
3,2026-02-23 14:45:00,124.3,23.6,Half Empty
3,2026-02-23 15:00:00,122.6,24.6,Half Empty
3,2026-02-23 15:15:00,122.0,25.8,Half Empty
3,2026-02-23 15:30:00,121.9,26.5,Half Empty
3,2026-02-23 15:45:00,120.1,27.4,Half Empty
3,2026-02-23 16:00:00,119.4,27.7,Half Empty
3,2026-02-23 16:15:00,119.3,28.1,Half Empty
3,2026-02-23 16:30:00,119.6,28.4,Half Empty
3,2026-02-23 16:45:00,118.8,28.9,Half Empty
3,2026-02-23 17:00:00,116.9,29.9,Half Empty
3,2026-02-23 17:15:00,114.3,30.3,Half Empty
3,2026-02-23 17:30:00,114.1,31.1,Half Empty
3,2026-02-23 17:45:00,112.1,31.8,Half Empty
3,2026-02-23 18:00:00,109.4,32.2,Half Empty
3,2026-02-23 18:15:00,113.5,32.6,Half Empty
3,2026-02-23 18:30:00,111.3,33.3,Half Empty
3,2026-02-23 18:45:00,109.2,33.8,Half Empty
3,2026-02-23 19:00:00,109.1,34.1,Half Empty
3,2026-02-23 19:15:00,108.7,34.4,Half Empty
3,2026-02-23 19:30:00,106.1,35.1,Half Empty
3,2026-02-23 19:45:00,105.2,36.0,Half Empty
3,2026-02-23 20:00:00,103.0,36.4,Half Empty
3,2026-02-23 20:15:00,102.7,37.0,Half Empty
3,2026-02-23 20:30:00,104.0,37.6,Half Empty
3,2026-02-23 20:45:00,103.5,38.2,Half Empty
3,2026-02-23 21:00:00,99.8,38.7,Half Empty
3,2026-02-23 21:15:00,100.1,39.2,Half Empty
3,2026-02-23 21:30:00,101.2,39.7,Half Empty
3,2026-02-23 21:45:00,99.4,40.5,Half Empty
3,2026-02-23 22:00:00,98.4,40.8,Half Empty
3,2026-02-23 22:15:00,97.0,41.2,Half Empty
3,2026-02-23 22:30:00,97.3,41.4,Half Empty
3,2026-02-23 22:45:00,97.8,41.5,Half Empty
3,2026-02-23 23:00:00,95.4,41.6,Half Empty
3,2026-02-23 23:15:00,96.2,41.7,Half Empty
3,2026-02-23 23:30:00,97.0,41.9,Half Empty
3,2026-02-23 23:45:00,97.4,42.2,Half Empty
3,2026-02-24 00:00:00,94.4,42.2,Half Empty
3,2026-02-24 00:15:00,95.5,42.3,Half Empty
3,2026-02-24 00:30:00,97.0,42.3,Half Empty
3,2026-02-24 00:45:00,97.5,42.3,Half Empty
3,2026-02-24 01:00:00,96.5,42.4,Half Empty
3,2026-02-24 01:15:00,96.2,42.7,Half Empty
3,2026-02-24 01:30:00,96.5,42.7,Half Empty
3,2026-02-24 01:45:00,95.9,42.8,Half Empty
3,2026-02-24 02:00:00,94.8,42.8,Half Empty
3,2026-02-24 02:15:00,94.5,43.2,Half Empty
3,2026-02-24 02:30:00,95.7,43.2,Half Empty
3,2026-02-24 02:45:00,96.4,43.4,Half Empty
3,2026-02-24 03:00:00,94.3,43.4,Half Empty
3,2026-02-24 03:15:00,95.1,43.5,Half Empty
3,2026-02-24 03:30:00,94.4,43.5,Half Empty
3,2026-02-24 03:45:00,95.7,43.5,Half Empty
3,2026-02-24 04:00:00,95.6,43.5,Half Empty
3,2026-02-24 04:15:00,93.3,43.5,Half Empty
3,2026-02-24 04:30:00,96.3,43.5,Half Empty
3,2026-02-24 04:45:00,93.7,43.7,Half Empty
3,2026-02-24 05:00:00,94.2,44.0,Half Empty
3,2026-02-24 05:15:00,92.2,44.0,Half Empty
3,2026-02-24 05:30:00,92.6,44.3,Half Empty
3,2026-02-24 05:45:00,92.8,44.5,Half Empty
3,2026-02-24 06:00:00,91.4,45.4,Half Empty
3,2026-02-24 06:15:00,89.6,46.4,Half Empty
3,2026-02-24 06:30:00,92.5,46.5,Half Empty
3,2026-02-24 06:45:00,88.6,47.0,Half Empty
3,2026-02-24 07:00:00,88.0,47.3,Half Empty
3,2026-02-24 07:15:00,87.4,47.9,Half Empty
3,2026-02-24 07:30:00,87.6,48.5,Half Empty
3,2026-02-24 07:45:00,82.3,49.2,Half Empty
3,2026-02-24 08:00:00,83.5,49.8,Half Empty
3,2026-02-24 08:15:00,82.7,50.3,Half Full
3,2026-02-24 08:30:00,82.7,50.7,Half Full
3,2026-02-24 08:45:00,84.0,51.2,Half Full
3,2026-02-24 09:00:00,83.3,51.3,Half Full
3,2026-02-24 09:15:00,80.3,51.8,Half Full
3,2026-02-24 09:30:00,78.2,52.6,Half Full
3,2026-02-24 09:45:00,80.2,53.1,Half Full
3,2026-02-24 10:00:00,79.2,53.9,Half Full
3,2026-02-24 10:15:00,76.6,54.9,Half Full
3,2026-02-24 10:30:00,76.5,55.6,Half Full
3,2026-02-24 10:45:00,74.0,56.5,Half Full
3,2026-02-24 11:00:00,73.2,57.4,Half Full
3,2026-02-24 11:15:00,71.2,58.3,Half Full
3,2026-02-24 11:30:00,70.2,58.9,Half Full
3,2026-02-24 11:45:00,70.3,59.6,Half Full
3,2026-02-24 12:00:00,66.8,60.5,Half Full
3,2026-02-24 12:15:00,67.3,61.0,Half Full
3,2026-02-24 12:30:00,64.2,63.0,Half Full
3,2026-02-24 12:45:00,63.3,64.0,Half Full
3,2026-02-24 13:00:00,62.5,64.7,Half Full
3,2026-02-24 13:15:00,61.4,65.6,Half Full
3,2026-02-24 13:30:00,59.0,66.6,Half Full
3,2026-02-24 13:45:00,56.0,67.4,Half Full
3,2026-02-24 14:00:00,54.3,68.3,Half Full
3,2026-02-24 14:15:00,56.1,69.2,Half Full
3,2026-02-24 14:30:00,53.5,70.0,Half Full
3,2026-02-24 14:45:00,50.2,70.9,Half Full
3,2026-02-24 15:00:00,49.5,71.8,Half Full
3,2026-02-24 15:15:00,48.5,72.8,Half Full
3,2026-02-24 15:30:00,47.2,73.6,Half Full
3,2026-02-24 15:45:00,45.2,74.2,Half Full
3,2026-02-24 16:00:00,46.0,74.7,Half Full
3,2026-02-24 16:15:00,43.1,75.4,Half Full
3,2026-02-24 16:30:00,43.7,75.8,Half Full
3,2026-02-24 16:45:00,44.3,76.6,Half Full
3,2026-02-24 17:00:00,41.9,76.9,Half Full
3,2026-02-24 17:15:00,40.2,77.6,Half Full
3,2026-02-24 17:30:00,39.0,78.2,Half Full
3,2026-02-24 17:45:00,38.3,78.7,Half Full
3,2026-02-24 18:00:00,38.8,79.4,Half Full
3,2026-02-24 18:15:00,37.6,80.3,Half Full
3,2026-02-24 18:30:00,36.3,80.9,Half Full
3,2026-02-24 18:45:00,32.8,81.5,Half Full
3,2026-02-24 19:00:00,35.0,81.9,Half Full
3,2026-02-24 19:15:00,35.5,82.3,Half Full
3,2026-02-24 19:30:00,33.5,82.8,Half Full
3,2026-02-24 19:45:00,31.5,83.2,Half Full
3,2026-02-24 20:00:00,34.1,84.2,Half Full
3,2026-02-24 20:15:00,31.5,84.9,Half Full
3,2026-02-24 20:30:00,28.6,85.3,Half Full
3,2026-02-24 20:45:00,29.5,86.2,Half Full
3,2026-02-24 21:00:00,27.1,86.6,Half Full
3,2026-02-24 21:15:00,26.6,87.0,Half Full
3,2026-02-24 21:30:00,25.0,87.7,Half Full
3,2026-02-24 21:45:00,23.0,88.5,Half Full
3,2026-02-24 22:00:00,25.4,88.9,Half Full
3,2026-02-24 22:15:00,23.0,89.1,Half Full
3,2026-02-24 22:30:00,22.4,89.3,Half Full
3,2026-02-24 22:45:00,22.6,89.7,Half Full
3,2026-02-24 23:00:00,24.1,90.4,Full
3,2026-02-24 23:15:00,22.1,90.7,Full
3,2026-02-24 23:30:00,20.1,91.2,Full
3,2026-02-24 23:45:00,20.2,91.5,Full
4,2026-01-26 00:00:00,147.0,11.3,Half Empty
4,2026-01-26 00:15:00,146.4,11.4,Half Empty
4,2026-01-26 00:30:00,147.3,11.5,Half Empty
4,2026-01-26 00:45:00,148.0,11.6,Half Empty
4,2026-01-26 01:00:00,146.2,11.8,Half Empty
4,2026-01-26 01:15:00,147.4,11.9,Half Empty
4,2026-01-26 01:30:00,144.4,12.2,Half Empty
4,2026-01-26 01:45:00,147.6,12.3,Half Empty
4,2026-01-26 02:00:00,141.9,12.4,Half Empty
4,2026-01-26 02:15:00,146.1,12.5,Half Empty
4,2026-01-26 02:30:00,145.7,12.9,Half Empty
4,2026-01-26 02:45:00,144.3,12.9,Half Empty
4,2026-01-26 03:00:00,145.2,13.1,Half Empty
4,2026-01-26 03:15:00,142.7,13.1,Half Empty
4,2026-01-26 03:30:00,146.3,13.4,Half Empty
4,2026-01-26 03:45:00,144.1,13.4,Half Empty
4,2026-01-26 04:00:00,143.9,13.4,Half Empty
4,2026-01-26 04:15:00,142.3,13.4,Half Empty
4,2026-01-26 04:30:00,143.9,13.4,Half Empty
4,2026-01-26 04:45:00,143.0,14.0,Half Empty
4,2026-01-26 05:00:00,142.0,14.1,Half Empty
4,2026-01-26 05:15:00,145.5,14.1,Half Empty
4,2026-01-26 05:30:00,142.5,14.3,Half Empty
4,2026-01-26 05:45:00,139.4,14.7,Half Empty
4,2026-01-26 06:00:00,141.6,15.1,Half Empty
4,2026-01-26 06:15:00,140.4,16.0,Half Empty
4,2026-01-26 06:30:00,139.0,16.7,Half Empty
4,2026-01-26 06:45:00,137.4,17.1,Half Empty
4,2026-01-26 07:00:00,137.0,17.4,Half Empty
4,2026-01-26 07:15:00,137.3,17.7,Half Empty
4,2026-01-26 07:30:00,136.3,18.1,Half Empty
4,2026-01-26 07:45:00,137.7,18.7,Half Empty
4,2026-01-26 08:00:00,132.1,19.2,Half Empty
4,2026-01-26 08:15:00,134.3,20.2,Half Empty
4,2026-01-26 08:30:00,130.8,20.8,Half Empty
4,2026-01-26 08:45:00,132.5,21.3,Half Empty
4,2026-01-26 09:00:00,131.4,22.3,Half Empty
4,2026-01-26 09:15:00,128.9,23.2,Half Empty
4,2026-01-26 09:30:00,126.1,23.6,Half Empty
4,2026-01-26 09:45:00,124.1,24.5,Half Empty
4,2026-01-26 10:00:00,127.3,25.4,Half Empty
4,2026-01-26 10:15:00,121.4,26.6,Half Empty
4,2026-01-26 10:30:00,119.8,27.8,Half Empty
4,2026-01-26 10:45:00,119.7,28.4,Half Empty
4,2026-01-26 11:00:00,121.7,29.3,Half Empty
4,2026-01-26 11:15:00,115.8,30.2,Half Empty
4,2026-01-26 11:30:00,115.2,30.7,Half Empty
4,2026-01-26 11:45:00,113.5,31.6,Half Empty
4,2026-01-26 12:00:00,114.6,32.2,Half Empty
4,2026-01-26 12:15:00,110.6,33.2,Half Empty
4,2026-01-26 12:30:00,111.0,34.4,Half Empty
4,2026-01-26 12:45:00,107.9,35.4,Half Empty
4,2026-01-26 13:00:00,105.8,36.3,Half Empty
4,2026-01-26 13:15:00,107.0,37.5,Half Empty
4,2026-01-26 13:30:00,104.4,38.6,Half Empty
4,2026-01-26 13:45:00,103.4,39.5,Half Empty
4,2026-01-26 14:00:00,101.4,40.4,Half Empty
4,2026-01-26 14:15:00,100.5,41.4,Half Empty
4,2026-01-26 14:30:00,98.9,42.2,Half Empty
4,2026-01-26 14:45:00,99.1,42.8,Half Empty
4,2026-01-26 15:00:00,96.5,44.0,Half Empty
4,2026-01-26 15:15:00,95.2,44.9,Half Empty
4,2026-01-26 15:30:00,93.1,46.0,Half Empty
4,2026-01-26 15:45:00,91.3,47.0,Half Empty
4,2026-01-26 16:00:00,90.8,48.0,Half Empty
4,2026-01-26 16:15:00,87.5,48.6,Half Empty
4,2026-01-26 16:30:00,87.3,49.2,Half Empty
4,2026-01-26 16:45:00,85.4,49.9,Half Empty
4,2026-01-26 17:00:00,85.7,50.5,Half Full
4,2026-01-26 17:15:00,83.3,50.9,Half Full
4,2026-01-26 17:30:00,83.6,51.8,Half Full
4,2026-01-26 17:45:00,80.7,52.7,Half Full
4,2026-01-26 18:00:00,84.7,53.1,Half Full
4,2026-01-26 18:15:00,80.1,53.9,Half Full
4,2026-01-26 18:30:00,77.9,54.9,Half Full
4,2026-01-26 18:45:00,78.3,55.3,Half Full
4,2026-01-26 19:00:00,77.0,56.1,Half Full
4,2026-01-26 19:15:00,73.5,56.9,Half Full
4,2026-01-26 19:30:00,74.1,57.3,Half Full
4,2026-01-26 19:45:00,72.4,58.0,Half Full
4,2026-01-26 20:00:00,72.4,58.9,Half Full
4,2026-01-26 20:15:00,71.2,59.6,Half Full
4,2026-01-26 20:30:00,68.9,60.2,Half Full
4,2026-01-26 20:45:00,68.9,60.7,Half Full
4,2026-01-26 21:00:00,68.2,61.3,Half Full
4,2026-01-26 21:15:00,67.2,62.1,Half Full
4,2026-01-26 21:30:00,65.1,63.1,Half Full
4,2026-01-26 21:45:00,63.4,63.3,Half Full
4,2026-01-26 22:00:00,66.4,63.4,Half Full
4,2026-01-26 22:15:00,65.0,63.6,Half Full
4,2026-01-26 22:30:00,62.6,63.8,Half Full
4,2026-01-26 22:45:00,65.0,64.0,Half Full
4,2026-01-26 23:00:00,61.8,64.7,Half Full
4,2026-01-26 23:15:00,61.6,65.0,Half Full
4,2026-01-26 23:30:00,61.7,65.5,Half Full
4,2026-01-26 23:45:00,62.4,65.6,Half Full
4,2026-01-27 00:00:00,60.3,65.6,Half Full
4,2026-01-27 00:15:00,61.6,65.6,Half Full
4,2026-01-27 00:30:00,60.8,65.6,Half Full
4,2026-01-27 00:45:00,62.2,65.6,Half Full
4,2026-01-27 01:00:00,62.0,65.6,Half Full
4,2026-01-27 01:15:00,58.6,65.9,Half Full
4,2026-01-27 01:30:00,60.3,66.1,Half Full
4,2026-01-27 01:45:00,61.1,66.1,Half Full
4,2026-01-27 02:00:00,58.8,66.1,Half Full
4,2026-01-27 02:15:00,61.5,66.3,Half Full
4,2026-01-27 02:30:00,59.8,66.4,Half Full
4,2026-01-27 02:45:00,58.5,66.8,Half Full
4,2026-01-27 03:00:00,60.5,66.8,Half Full
4,2026-01-27 03:15:00,60.1,67.1,Half Full
4,2026-01-27 03:30:00,57.5,67.4,Half Full
4,2026-01-27 03:45:00,59.1,67.4,Half Full
4,2026-01-27 04:00:00,57.3,67.6,Half Full
4,2026-01-27 04:15:00,56.8,67.6,Half Full
4,2026-01-27 04:30:00,58.4,67.8,Half Full
4,2026-01-27 04:45:00,57.7,67.8,Half Full
4,2026-01-27 05:00:00,55.8,67.9,Half Full
4,2026-01-27 05:15:00,57.3,68.5,Half Full
4,2026-01-27 05:30:00,55.6,68.7,Half Full
4,2026-01-27 05:45:00,56.8,68.7,Half Full
4,2026-01-27 06:00:00,54.9,69.3,Half Full
4,2026-01-27 06:15:00,53.9,69.9,Half Full
4,2026-01-27 06:30:00,54.5,70.3,Half Full
4,2026-01-27 06:45:00,54.0,70.9,Half Full
4,2026-01-27 07:00:00,52.2,71.6,Half Full
4,2026-01-27 07:15:00,50.5,72.1,Half Full
4,2026-01-27 07:30:00,50.3,73.0,Half Full
4,2026-01-27 07:45:00,48.6,73.6,Half Full
4,2026-01-27 08:00:00,158.7,5.8,Collected
4,2026-01-27 08:15:00,155.4,6.8,Collected
4,2026-01-27 08:30:00,153.8,7.7,Collected
4,2026-01-27 08:45:00,152.8,8.1,Collected
4,2026-01-27 09:00:00,149.4,8.8,Collected
4,2026-01-27 09:15:00,151.1,9.5,Collected
4,2026-01-27 09:30:00,148.3,10.0,Collected
4,2026-01-27 09:45:00,148.5,10.3,Half Empty
4,2026-01-27 10:00:00,147.0,11.2,Half Empty
4,2026-01-27 10:15:00,145.5,12.0,Half Empty
4,2026-01-27 10:30:00,144.7,13.0,Half Empty
4,2026-01-27 10:45:00,142.7,14.0,Half Empty
4,2026-01-27 11:00:00,141.8,15.2,Half Empty
4,2026-01-27 11:15:00,141.6,15.9,Half Empty
4,2026-01-27 11:30:00,139.7,16.9,Half Empty
4,2026-01-27 11:45:00,134.8,18.2,Half Empty
4,2026-01-27 12:00:00,134.3,19.6,Half Empty
4,2026-01-27 12:15:00,132.5,20.2,Half Empty
4,2026-01-27 12:30:00,131.5,21.0,Half Empty
4,2026-01-27 12:45:00,129.4,21.8,Half Empty
4,2026-01-27 13:00:00,129.2,22.4,Half Empty
4,2026-01-27 13:15:00,130.6,23.3,Half Empty
4,2026-01-27 13:30:00,127.1,24.3,Half Empty
4,2026-01-27 13:45:00,126.3,25.2,Half Empty
4,2026-01-27 14:00:00,123.4,26.2,Half Empty
4,2026-01-27 14:15:00,122.7,26.7,Half Empty
4,2026-01-27 14:30:00,120.6,27.8,Half Empty
4,2026-01-27 14:45:00,119.3,29.0,Half Empty
4,2026-01-27 15:00:00,117.9,30.3,Half Empty
4,2026-01-27 15:15:00,116.1,31.1,Half Empty
4,2026-01-27 15:30:00,112.5,32.2,Half Empty
4,2026-01-27 15:45:00,112.8,32.7,Half Empty
4,2026-01-27 16:00:00,110.6,33.4,Half Empty
4,2026-01-27 16:15:00,111.0,33.9,Half Empty
4,2026-01-27 16:30:00,111.6,34.5,Half Empty
4,2026-01-27 16:45:00,109.8,35.2,Half Empty
4,2026-01-27 17:00:00,109.5,35.7,Half Empty
4,2026-01-27 17:15:00,107.8,36.1,Half Empty
4,2026-01-27 17:30:00,106.0,37.0,Half Empty
4,2026-01-27 17:45:00,107.4,37.6,Half Empty
4,2026-01-27 18:00:00,104.5,38.0,Half Empty
4,2026-01-27 18:15:00,102.4,38.8,Half Empty
4,2026-01-27 18:30:00,102.8,39.2,Half Empty
4,2026-01-27 18:45:00,102.4,39.7,Half Empty
4,2026-01-27 19:00:00,100.6,40.2,Half Empty
4,2026-01-27 19:15:00,101.7,41.2,Half Empty
4,2026-01-27 19:30:00,99.1,41.9,Half Empty
4,2026-01-27 19:45:00,96.5,42.8,Half Empty
4,2026-01-27 20:00:00,95.1,43.3,Half Empty
4,2026-01-27 20:15:00,94.4,43.9,Half Empty
4,2026-01-27 20:30:00,95.5,44.3,Half Empty
4,2026-01-27 20:45:00,95.7,45.1,Half Empty
4,2026-01-27 21:00:00,93.7,45.7,Half Empty
4,2026-01-27 21:15:00,91.4,46.4,Half Empty
4,2026-01-27 21:30:00,92.8,47.3,Half Empty
4,2026-01-27 21:45:00,88.9,47.8,Half Empty
4,2026-01-27 22:00:00,87.8,48.0,Half Empty
4,2026-01-27 22:15:00,88.1,48.0,Half Empty
4,2026-01-27 22:30:00,90.0,48.0,Half Empty
4,2026-01-27 22:45:00,90.0,48.2,Half Empty
4,2026-01-27 23:00:00,89.6,48.2,Half Empty
4,2026-01-27 23:15:00,88.1,48.6,Half Empty
4,2026-01-27 23:30:00,87.1,48.7,Half Empty
4,2026-01-27 23:45:00,87.5,49.0,Half Empty
4,2026-01-28 00:00:00,87.0,49.1,Half Empty
4,2026-01-28 00:15:00,86.3,49.4,Half Empty
4,2026-01-28 00:30:00,87.5,50.0,Half Empty
4,2026-01-28 00:45:00,85.7,50.3,Half Full
4,2026-01-28 01:00:00,84.1,50.4,Half Full
4,2026-01-28 01:15:00,85.6,50.4,Half Full
4,2026-01-28 01:30:00,85.3,50.5,Half Full
4,2026-01-28 01:45:00,85.8,50.5,Half Full
4,2026-01-28 02:00:00,84.9,50.6,Half Full
4,2026-01-28 02:15:00,84.9,51.0,Half Full
4,2026-01-28 02:30:00,85.3,51.0,Half Full
4,2026-01-28 02:45:00,82.8,51.1,Half Full
4,2026-01-28 03:00:00,85.8,51.1,Half Full
4,2026-01-28 03:15:00,83.6,51.3,Half Full
4,2026-01-28 03:30:00,82.2,51.6,Half Full
4,2026-01-28 03:45:00,82.2,51.8,Half Full
4,2026-01-28 04:00:00,79.5,52.2,Half Full
4,2026-01-28 04:15:00,83.6,52.4,Half Full
4,2026-01-28 04:30:00,80.9,52.7,Half Full
4,2026-01-28 04:45:00,81.8,52.7,Half Full
4,2026-01-28 05:00:00,79.6,53.0,Half Full
4,2026-01-28 05:15:00,80.4,53.5,Half Full
4,2026-01-28 05:30:00,80.7,53.7,Half Full
4,2026-01-28 05:45:00,80.4,53.9,Half Full
4,2026-01-28 06:00:00,77.5,54.6,Half Full
4,2026-01-28 06:15:00,80.5,54.8,Half Full
4,2026-01-28 06:30:00,77.2,55.1,Half Full
4,2026-01-28 06:45:00,77.7,55.4,Half Full
4,2026-01-28 07:00:00,75.4,56.2,Half Full
4,2026-01-28 07:15:00,76.9,56.5,Half Full
4,2026-01-28 07:30:00,73.5,56.9,Half Full
4,2026-01-28 07:45:00,74.5,57.6,Half Full
4,2026-01-28 08:00:00,75.1,58.3,Half Full
4,2026-01-28 08:15:00,71.6,58.9,Half Full
4,2026-01-28 08:30:00,72.3,59.2,Half Full
4,2026-01-28 08:45:00,69.8,59.8,Half Full
4,2026-01-28 09:00:00,68.3,60.8,Half Full
4,2026-01-28 09:15:00,66.0,61.2,Half Full
4,2026-01-28 09:30:00,67.5,61.7,Half Full
4,2026-01-28 09:45:00,67.0,62.1,Half Full
4,2026-01-28 10:00:00,67.2,62.8,Half Full
4,2026-01-28 10:15:00,64.0,63.6,Half Full
4,2026-01-28 10:30:00,62.2,64.2,Half Full
4,2026-01-28 10:45:00,64.2,65.0,Half Full
4,2026-01-28 11:00:00,61.2,66.0,Half Full
4,2026-01-28 11:15:00,59.8,66.8,Half Full
4,2026-01-28 11:30:00,59.4,67.7,Half Full
4,2026-01-28 11:45:00,56.1,68.5,Half Full
4,2026-01-28 12:00:00,55.3,69.3,Half Full
4,2026-01-28 12:15:00,52.4,70.1,Half Full
4,2026-01-28 12:30:00,52.6,70.9,Half Full
4,2026-01-28 12:45:00,52.3,71.7,Half Full
4,2026-01-28 13:00:00,50.9,72.6,Half Full
4,2026-01-28 13:15:00,49.7,73.2,Half Full
4,2026-01-28 13:30:00,47.7,74.1,Half Full
4,2026-01-28 13:45:00,46.8,74.8,Half Full
4,2026-01-28 14:00:00,45.3,75.5,Half Full
4,2026-01-28 14:15:00,43.4,76.8,Half Full
4,2026-01-28 14:30:00,41.1,77.9,Half Full
4,2026-01-28 14:45:00,42.7,78.9,Half Full
4,2026-01-28 15:00:00,156.7,4.5,Collected
4,2026-01-28 15:15:00,156.4,5.4,Collected
4,2026-01-28 15:30:00,153.3,6.6,Collected
4,2026-01-28 15:45:00,152.3,7.5,Collected
4,2026-01-28 16:00:00,151.1,8.3,Collected
4,2026-01-28 16:15:00,152.8,8.7,Collected
4,2026-01-28 16:30:00,150.5,9.3,Collected
4,2026-01-28 16:45:00,149.0,10.1,Half Empty
4,2026-01-28 17:00:00,150.3,10.6,Half Empty
4,2026-01-28 17:15:00,146.5,11.6,Half Empty
4,2026-01-28 17:30:00,144.6,12.6,Half Empty
4,2026-01-28 17:45:00,143.4,13.2,Half Empty
4,2026-01-28 18:00:00,143.5,14.0,Half Empty
4,2026-01-28 18:15:00,141.9,15.0,Half Empty
4,2026-01-28 18:30:00,141.8,15.7,Half Empty
4,2026-01-28 18:45:00,138.5,16.9,Half Empty
4,2026-01-28 19:00:00,137.9,17.3,Half Empty
4,2026-01-28 19:15:00,135.0,18.4,Half Empty
4,2026-01-28 19:30:00,136.0,18.8,Half Empty
4,2026-01-28 19:45:00,134.2,19.1,Half Empty
4,2026-01-28 20:00:00,134.1,19.7,Half Empty
4,2026-01-28 20:15:00,134.2,20.3,Half Empty
4,2026-01-28 20:30:00,133.1,21.0,Half Empty
4,2026-01-28 20:45:00,131.1,22.1,Half Empty
4,2026-01-28 21:00:00,130.0,22.6,Half Empty
4,2026-01-28 21:15:00,128.7,23.3,Half Empty
4,2026-01-28 21:30:00,127.8,23.8,Half Empty
4,2026-01-28 21:45:00,126.5,24.5,Half Empty
4,2026-01-28 22:00:00,126.4,24.6,Half Empty
4,2026-01-28 22:15:00,126.5,24.8,Half Empty
4,2026-01-28 22:30:00,124.7,25.2,Half Empty
4,2026-01-28 22:45:00,125.5,25.4,Half Empty
4,2026-01-28 23:00:00,123.8,25.9,Half Empty
4,2026-01-28 23:15:00,122.6,26.1,Half Empty
4,2026-01-28 23:30:00,121.9,26.6,Half Empty
4,2026-01-28 23:45:00,124.1,27.0,Half Empty
4,2026-01-29 00:00:00,122.4,27.0,Half Empty
4,2026-01-29 00:15:00,120.6,27.0,Half Empty
4,2026-01-29 00:30:00,122.3,27.0,Half Empty
4,2026-01-29 00:45:00,121.9,27.3,Half Empty
4,2026-01-29 01:00:00,122.8,27.5,Half Empty
4,2026-01-29 01:15:00,121.1,28.0,Half Empty
4,2026-01-29 01:30:00,119.0,28.5,Half Empty
4,2026-01-29 01:45:00,119.7,28.7,Half Empty
4,2026-01-29 02:00:00,118.2,28.8,Half Empty
4,2026-01-29 02:15:00,120.3,29.1,Half Empty
4,2026-01-29 02:30:00,119.3,29.4,Half Empty
4,2026-01-29 02:45:00,118.4,29.7,Half Empty
4,2026-01-29 03:00:00,116.8,30.1,Half Empty
4,2026-01-29 03:15:00,118.2,30.4,Half Empty
4,2026-01-29 03:30:00,116.7,30.4,Half Empty
4,2026-01-29 03:45:00,117.0,30.6,Half Empty
4,2026-01-29 04:00:00,115.0,30.6,Half Empty
4,2026-01-29 04:15:00,118.4,30.7,Half Empty
4,2026-01-29 04:30:00,115.1,30.7,Half Empty
4,2026-01-29 04:45:00,115.3,30.9,Half Empty
4,2026-01-29 05:00:00,115.5,31.2,Half Empty
4,2026-01-29 05:15:00,114.9,31.6,Half Empty
4,2026-01-29 05:30:00,113.6,31.9,Half Empty
4,2026-01-29 05:45:00,114.3,32.0,Half Empty
4,2026-01-29 06:00:00,113.7,32.7,Half Empty
4,2026-01-29 06:15:00,111.9,33.1,Half Empty
4,2026-01-29 06:30:00,111.1,33.7,Half Empty
4,2026-01-29 06:45:00,107.0,34.5,Half Empty
4,2026-01-29 07:00:00,108.8,34.8,Half Empty
4,2026-01-29 07:15:00,110.6,35.2,Half Empty
4,2026-01-29 07:30:00,107.1,35.8,Half Empty
4,2026-01-29 07:45:00,105.6,36.3,Half Empty
4,2026-01-29 08:00:00,106.0,37.1,Half Empty
4,2026-01-29 08:15:00,105.3,37.8,Half Empty
4,2026-01-29 08:30:00,103.3,38.2,Half Empty
4,2026-01-29 08:45:00,103.8,39.1,Half Empty
4,2026-01-29 09:00:00,99.7,39.6,Half Empty
4,2026-01-29 09:15:00,101.3,39.6,Half Empty
4,2026-01-29 09:30:00,103.4,40.1,Half Empty
4,2026-01-29 09:45:00,101.4,40.8,Half Empty
4,2026-01-29 10:00:00,100.1,41.9,Half Empty
4,2026-01-29 10:15:00,96.3,42.7,Half Empty
4,2026-01-29 10:30:00,96.9,43.5,Half Empty
4,2026-01-29 10:45:00,93.5,44.3,Half Empty
4,2026-01-29 11:00:00,92.2,45.3,Half Empty
4,2026-01-29 11:15:00,91.7,46.6,Half Empty
4,2026-01-29 11:30:00,90.1,47.6,Half Empty
4,2026-01-29 11:45:00,89.5,48.5,Half Empty
4,2026-01-29 12:00:00,85.9,49.8,Half Empty
4,2026-01-29 12:15:00,84.5,51.0,Half Full
4,2026-01-29 12:30:00,82.9,52.1,Half Full
4,2026-01-29 12:45:00,79.6,53.1,Half Full
4,2026-01-29 13:00:00,78.5,53.8,Half Full
4,2026-01-29 13:15:00,76.8,54.9,Half Full
4,2026-01-29 13:30:00,77.1,55.5,Half Full
